Temperature,Pressure,Methane_Ratio,Reactor_Length,Reactor_Diameter,Hydrogen_Yield,CO2_Emissions
785.7142857,27,1,8.346938776,0.797959184,2.614778593,0.005484156
806.122449,31,1.163265306,5.040816327,0.889795918,4.500683648,0.006843544
530.6122449,15,3.693877551,4.857142857,0.963265306,20.17664209,0.005446154
775.5102041,14,4.510204082,5.040816327,0.33877551,37.17201166,0.001223158
744.8979592,48,2.795918367,2.836734694,0.1,11.47156255,0.001288767
510.2040816,43,2.469387755,8.346938776,0.871428571,2.632684392,0.0146888
775.5102041,12,3.693877551,7.795918367,0.540816327,22.96586174,0.001673684
979.5918367,2,3.857142857,4.306122449,0.614285714,329.0453622,0.000250833
959.1836735,49,3.93877551,3.571428571,0.504081633,16.19146784,0.005150213
500,29,3.285714286,5.959183673,0.430612245,7.129782711,0.004995102
510.2040816,5,2.06122449,1.367346939,0.908163265,115.3670423,0.00178
846.9387755,33,4.510204082,1.734693878,0.210204082,50.04638219,0.001638072
591.8367347,7,3.530612245,2.653061224,0.76122449,84.38551245,0.00180069
846.9387755,38,2.714285714,8.897959184,0.155102041,5.099115334,0.001391807
724.4897959,49,3.448979592,3.93877551,0.816326531,9.710170417,0.011042254
673.4693878,7,1.081632653,8.346938776,0.485714286,9.350474385,0.001009697
724.4897959,10,4.265306122,6.142857143,0.265306122,37.72882907,0.000732394
744.8979592,44,3.857142857,4.306122449,0.706122449,11.37325352,0.008341918
816.3265306,38,3.530612245,5.959183673,0.981632653,9.545635125,0.009139
520.4081633,29,2.142857143,1.551020408,0.595918367,18.59443868,0.006641569
1000,13,3.530612245,8.346938776,0.265306122,24.40285875,0.000689796
540.8163265,40,3.857142857,7.795918367,0.228571429,5.017062453,0.003381132
989.7959184,13,4.102040816,8.346938776,0.706122449,28.06314363,0.001854845
785.7142857,19,4.591836735,4.306122449,0.136734694,33.07290739,0.000661299
622.4489796,46,4.183673469,6.87755102,0.1,6.173495717,0.001478033
867.3469388,1,3.285714286,8.163265306,1,261.8303571,0.000230588
775.5102041,32,3.12244898,1,0.981632653,56.75369638,0.008101053
683.6734694,49,3.204081633,2.836734694,0.853061224,11.81949068,0.01222806
683.6734694,22,1.081632653,5.040816327,0.981632653,5.001107915,0.006317612
887.755102,1,3.775510204,9.632653061,0.742857143,260.9661449,0.000167356
918.3673469,41,1.081632653,6.510204082,0.742857143,2.791123331,0.006632889
826.5306122,46,2.06122449,4.489795918,0.559183673,6.186728644,0.006224198
765.3061224,18,2.224489796,1.918367347,0.779591837,36.97622666,0.0036672
846.9387755,3,2.387755102,3.93877551,0.265306122,128.3573015,0.000187952
734.6938776,18,1.979591837,4.12244898,0.559183673,14.69993938,0.00274
561.2244898,23,1,9.448979592,0.210204082,1.936801578,0.001722909
622.4489796,40,4.836734694,1.918367347,0.706122449,29.42561333,0.00907541
938.7755102,37,4.183673469,9.265306122,0.908163265,8.592495219,0.007158696
775.5102041,25,4.102040816,9.816326531,0.430612245,9.722092579,0.002776316
530.6122449,23,2.142857143,8.530612245,0.302040816,4.346340159,0.002618462
959.1836735,18,2.551020408,4.673469388,0.706122449,21.81549476,0.002650213
795.9183673,33,3.448979592,8.530612245,0.669387755,7.313516968,0.005550769
561.2244898,2,2.224489796,9.081632653,0.926530612,51.55067645,0.000660364
887.755102,32,2.06122449,7.06122449,0.963265306,6.073649655,0.006944368
612.244898,26,1.653061224,8.346938776,0.816326531,3.497637535,0.006933333
928.5714286,37,1.897959184,4.857142857,0.706122449,7.354969015,0.005627253
908.1632653,7,3.367346939,5.959183673,0.595918367,54.98297656,0.000918652
979.5918367,21,1.326530612,1.734693878,0.944897959,26.75355857,0.00405125
775.5102041,48,3.775510204,9.265306122,0.853061224,4.937685427,0.01056
897.9591837,13,1.408163265,1.551020408,0.33877551,47.03379327,0.000980909
642.8571429,29,1.489795918,2.653061224,0.302040816,9.335922698,0.002725079
591.8367347,6,1,7.244897959,0.614285714,10.21126761,0.001245517
663.2653061,48,4.183673469,2.653061224,0.540816327,16.34247449,0.007827692
683.6734694,45,4.428571429,6.87755102,0.944897959,7.337148509,0.012438806
877.5510204,46,1.816326531,8.714285714,0.981632653,2.982208055,0.010291163
510.2040816,11,3.040816327,7.428571429,0.136734694,14.23958694,0.0005896
663.2653061,13,2.06122449,3.020408163,0.302040816,26.11348593,0.001184
918.3673469,4,4.591836735,10,0.559183673,79.06861724,0.000487111
744.8979592,6,3.93877551,3.571428571,0.393877551,102.6895044,0.000634521
938.7755102,3,3.693877551,6.693877551,0.246938776,129.5109507,0.000157826
867.3469388,30,4.020408163,4.12244898,0.559183673,21.14694888,0.003868235
642.8571429,42,3.693877551,9.448979592,0.632653061,4.487702208,0.008266667
918.3673469,10,1.897959184,4.673469388,0.283673469,27.97210587,0.000617778
836.7346939,7,4.102040816,7.428571429,0.136734694,49.50461346,0.00022878
704.0816327,21,1.408163265,1.918367347,0.706122449,18.45806712,0.004212174
948.9795918,47,1,8.714285714,0.320408163,1.737754746,0.003173763
683.6734694,34,3.12244898,5.408163265,0.283673469,8.70716211,0.002821493
867.3469388,48,4.591836735,7.244897959,0.540816327,8.589483329,0.005985882
653.0612245,34,1.163265306,4.857142857,0.191836735,3.450119544,0.0019975
887.755102,9,1.081632653,8.714285714,0.485714286,9.182478612,0.000984828
938.7755102,26,2.714285714,7.979591837,0.944897959,9.211376858,0.005233913
928.5714286,32,2.142857143,5.040816327,0.559183673,9.251644737,0.003854066
724.4897959,25,4.510204082,7.244897959,0.57755102,13.53061224,0.003985915
826.5306122,42,1,7.795918367,0.302040816,1.893231114,0.00306963
979.5918367,47,4.673469388,6.87755102,0.265306122,10.62219193,0.002545833
918.3673469,39,3.367346939,6.693877551,0.834693878,8.884299498,0.007089333
744.8979592,40,4.183673469,6.142857143,0.540816327,9.512297444,0.005808219
928.5714286,32,3.204081633,7.428571429,0.889795918,9.386957908,0.006132747
561.2244898,18,3.204081633,4.306122449,0.944897959,17.3997324,0.006061091
846.9387755,20,1.244897959,6.142857143,0.834693878,6.436453319,0.003942169
795.9183673,27,2.142857143,6.142857143,0.375510204,7.71238728,0.002547692
510.2040816,33,2.959183673,6.326530612,0.651020408,5.423723742,0.0084216
938.7755102,16,1.489795918,3.204081633,0.485714286,20.46097101,0.001655652
969.3877551,37,1,1,0.265306122,19.64975179,0.002025263
693.877551,13,1.571428571,5.591836735,0.76122449,11.24969921,0.002852353
622.4489796,19,3.857142857,7.795918367,0.816326531,12.15653663,0.004983607
683.6734694,15,2.632653061,4.489795918,0.742857143,20.04406308,0.003259701
551.0204082,11,2.224489796,8.163265306,0.155102041,10.23770872,0.000619259
908.1632653,11,2.632653061,4.673469388,0.302040816,34.8808241,0.000731685
857.1428571,44,1.326530612,4.673469388,0.173469388,4.14705382,0.001780952
540.8163265,32,4.836734694,5.959183673,0.687755102,10.28789619,0.008138868
846.9387755,12,1.653061224,4.12244898,0.375510204,21.22587897,0.001064096
1000,7,1.816326531,9.081632653,0.834693878,21.42857143,0.001168571
846.9387755,38,2.224489796,5.224489796,0.908163265,7.117315471,0.008149398
622.4489796,16,2.551020408,1,0.430612245,74.43187734,0.00221377
581.6326531,7,2.959183673,3.93877551,0.467346939,46.81906071,0.001124912
826.5306122,3,1.816326531,5.224489796,0.853061224,71.83713329,0.000619259
846.9387755,22,1,7.244897959,0.357142857,3.985275288,0.001855422
979.5918367,25,4.591836735,6.142857143,0.412244898,21.96759102,0.002104167
693.877551,43,1.571428571,3.204081633,0.963265306,5.935628584,0.011938824
989.7959184,48,3.204081633,8.530612245,0.76122449,5.808835197,0.007383093
734.6938776,48,3.367346939,1.734693878,0.210204082,22.28391357,0.002746667
979.5918367,6,2.142857143,9.265306122,0.485714286,28.31969792,0.000595
969.3877551,32,3.448979592,4.12244898,0.33877551,19.00833817,0.002236632
826.5306122,16,1.653061224,9.081632653,0.889795918,7.052209929,0.003444938
857.1428571,30,3.285714286,7.795918367,0.136734694,9.031413613,0.000957143
581.6326531,22,3.612244898,9.265306122,0.33877551,7.730450009,0.002562807
663.2653061,14,1.653061224,9.265306122,0.944897959,6.339422175,0.003988923
734.6938776,28,2.224489796,9.265306122,0.504081633,4.724765929,0.003842222
969.3877551,6,2.551020408,6.87755102,0.504081633,44.94564888,0.000624
612.244898,49,4.428571429,7.428571429,0.448979592,5.586614552,0.007186667
1000,23,4.755102041,1.183673469,0.136734694,130.9970015,0.00062898
520.4081633,25,4.428571429,5.591836735,0.889795918,12.36444213,0.00854902
775.5102041,20,2.714285714,4.673469388,0.816326531,16.89020586,0.004210526
989.7959184,34,3.857142857,3.93877551,0.246938776,21.38122088,0.001696495
500,15,3.530612245,1.734693878,0.889795918,50.88235294,0.005338776
510.2040816,6,3.448979592,1.918367347,0.687755102,114.6602258,0.0016176
673.4693878,27,4.102040816,6.510204082,0.651020408,11.78747361,0.00522
642.8571429,15,1.489795918,7.612244898,0.57755102,6.290693221,0.002695238
1000,28,3.693877551,8.346938776,0.651020408,11.85382466,0.003645714
826.5306122,37,3.612244898,6.693877551,0.210204082,9.041029893,0.001881975
908.1632653,46,2.551020408,2.653061224,1,14.23750939,0.010130337
663.2653061,36,4.918367347,6.326530612,0.412244898,10.7424018,0.004475077
724.4897959,47,4.428571429,4.857142857,0.742857143,10.5409185,0.00963831
612.244898,8,1.897959184,9.448979592,0.118367347,11.52917971,0.000309333
571.4285714,23,4.755102041,4.673469388,0.76122449,18.95901706,0.006127857
500,14,1.897959184,6.142857143,0.614285714,8.275984813,0.00344
959.1836735,40,4.020408163,8.714285714,0.1,8.297388042,0.000834043
877.5510204,40,2.632653061,5.040816327,0.76122449,8.593427249,0.006939535
857.1428571,34,4.918367347,6.87755102,0.393877551,13.52143231,0.003124762
765.3061224,7,4.346938776,1.367346939,0.76122449,260.6772986,0.001392533
734.6938776,44,4.265306122,3.571428571,0.871428571,14.95626822,0.010437778
642.8571429,28,4.020408163,4.673469388,0.834693878,14.8131851,0.007271111
530.6122449,4,1.897959184,6.87755102,0.375510204,27.45564101,0.000566154
846.9387755,21,3.775510204,10,0.52244898,11.42009282,0.002590843
897.9591837,31,4.102040816,4.12244898,0.871428571,21.61727035,0.006016818
561.2244898,48,4.673469388,3.571428571,0.1,11.47503644,0.001710545
571.4285714,29,3.367346939,9.081632653,0.614285714,5.479603697,0.006235
663.2653061,12,3.530612245,1.918367347,0.155102041,76.29315024,0.000561231
683.6734694,22,1.489795918,5.408163265,0.33877551,6.420432667,0.002180299
948.9795918,49,3.367346939,1,0.981632653,48.91138046,0.010137204
918.3673469,31,3.775510204,7.428571429,0.320408163,11.29240246,0.002163111
816.3265306,13,1.244897959,2.836734694,0.393877551,20.66792406,0.0012545
571.4285714,19,4.102040816,2.285714286,0.632653061,40.48066595,0.004207143
928.5714286,18,2.142857143,9.448979592,0.724489796,8.774298056,0.002808791
581.6326531,6,1.489795918,2.836734694,0.155102041,38.18271913,0.00032
673.4693878,13,3.448979592,7.612244898,0.504081633,17.60409258,0.001946061
795.9183673,48,2.714285714,8.346938776,0.981632653,4.04405344,0.01184
775.5102041,14,3.367346939,2.469387755,0.834693878,56.65253114,0.003013684
1000,16,3.448979592,7.795918367,0.706122449,20.73789267,0.002259592
744.8979592,40,3.693877551,3.387755102,0.595918367,15.2289003,0.0064
795.9183673,42,4.591836735,3.755102041,0.742857143,17.37981683,0.00784
612.244898,42,4.020408163,6.326530612,0.467346939,6.94770996,0.006412
928.5714286,17,3.93877551,8.163265306,0.981632653,19.76628151,0.003594286
795.9183673,12,3.12244898,7.979591837,0.687755102,19.46539485,0.002073846
887.755102,15,4.755102041,9.632653061,0.889795918,21.91175199,0.003006897
622.4489796,12,2.306122449,9.816326531,0.706122449,9.139388604,0.002722623
785.7142857,18,3.775510204,10,0.173469388,12.36030126,0.000794805
510.2040816,35,3.285714286,1.183673469,0.320408163,30.34834624,0.004396
642.8571429,50,4.265306122,2.469387755,0.246938776,16.65584416,0.00384127
612.244898,36,1.326530612,5.224489796,0.595918367,3.238600128,0.007008
908.1632653,43,1,3.571428571,0.595918367,4.435215947,0.005643146
897.9591837,9,4.755102041,8.897959184,1,39.98939025,0.002004545
520.4081633,41,5,6.326530612,0.191836735,7.523603462,0.003022745
836.7346939,36,4.918367347,8.714285714,0.797959184,9.838654431,0.006866341
785.7142857,45,3.530612245,8.530612245,0.357142857,5.419799499,0.004090909
908.1632653,39,2.224489796,5.959183673,0.779591837,6.519349046,0.00669573
806.122449,6,4.020408163,6.326530612,0.265306122,64.03472679,0.000394937
1000,33,3.204081633,4.12244898,0.283673469,17.66426643,0.001872245
816.3265306,8,2.714285714,3.020408163,0.173469388,68.77413127,0.00034
581.6326531,18,1.489795918,8.897959184,0.228571429,4.0576437,0.001414737
959.1836735,18,4.918367347,9.816326531,1,20.02453788,0.003753191
989.7959184,22,4.020408163,4.306122449,0.246938776,31.5041678,0.001097732
663.2653061,22,4.265306122,6.510204082,0.504081633,14.8143113,0.003344
653.0612245,49,2.387755102,7.795918367,0.357142857,3.061551579,0.005359375
602.0408163,49,1.816326531,2.836734694,0.467346939,5.900194463,0.007607458
510.2040816,6,2.387755102,8.897959184,0.797959184,17.1140704,0.0018768
714.2857143,45,1.734693878,7.428571429,0.944897959,2.779958137,0.011905714
642.8571429,47,2.06122449,3.204081633,1,6.599326273,0.014622222
632.6530612,25,1,1.367346939,0.889795918,13.88059701,0.007032258
948.9795918,2,1.244897959,6.142857143,0.614285714,72.11929622,0.000258925
836.7346939,49,2.469387755,8.897959184,0.320408163,3.554281664,0.003752683
571.4285714,45,3.285714286,2.102040816,0.52244898,14.88673139,0.008228571
602.0408163,31,1.816326531,7.612244898,0.504081633,3.475415073,0.005191186
642.8571429,6,1.734693878,3.387755102,0.926530612,41.14672978,0.001729524
775.5102041,9,2.87755102,7.612244898,0.889795918,24.42961099,0.002065263
959.1836735,43,1.734693878,8.897959184,0.871428571,3.261572391,0.007813191
510.2040816,50,3.857142857,8.530612245,0.136734694,3.460355434,0.00268
887.755102,40,4.918367347,5.775510204,0.724489796,14.1750649,0.006528736
500,8,1.408163265,1.367346939,0.485714286,48.27425373,0.001554286
673.4693878,40,4.673469388,8.163265306,0.1,7.229272959,0.001187879
673.4693878,27,1,9.448979592,0.1,1.979841613,0.000801818
581.6326531,36,2.714285714,1.734693878,0.614285714,18.96008403,0.007604211
571.4285714,2,5,5.224489796,0.687755102,205.078125,0.000481429
602.0408163,32,3.612244898,5.775510204,1,8.825189749,0.010630508
755.1020408,38,2.469387755,5.591836735,0.467346939,6.581397446,0.004703784
540.8163265,14,2.714285714,1.734693878,0.320408163,45.33313325,0.001658868
510.2040816,39,3.367346939,8.530612245,0.651020408,3.873006693,0.0099528
653.0612245,37,2.551020408,9.632653061,0.210204082,3.505754111,0.002381875
591.8367347,24,3.12244898,1.734693878,0.651020408,33.29081633,0.00528
897.9591837,33,1.816326531,6.510204082,0.76122449,5.693813576,0.005595
704.0816327,19,3.285714286,3.93877551,0.889795918,23.18458062,0.004802319
979.5918367,6,2.142857143,6.87755102,0.908163265,38.15175922,0.0011125
561.2244898,50,4.265306122,8.346938776,0.375510204,4.301806297,0.006690909
551.0204082,9,1.653061224,5.224489796,0.191836735,14.52885842,0.000626667
755.1020408,18,3.775510204,2.285714286,0.981632653,51.96944849,0.00468
806.122449,23,4.836734694,2.285714286,0.412244898,55.62432659,0.002352405
561.2244898,28,3.204081633,3.93877551,0.816326531,12.22875346,0.008145455
734.6938776,49,4.102040816,7.06122449,0.283673469,6.532682673,0.003783889
683.6734694,19,4.918367347,6.510204082,0.302040816,20.38838139,0.001678806
887.755102,35,1.734693878,4.857142857,0.706122449,6.794044148,0.005567816
734.6938776,47,2.795918367,3.020408163,0.412244898,10.8524721,0.005274444
683.6734694,5,4.755102041,5.959183673,0.173469388,81.83009505,0.000253731
693.877551,35,3.12244898,3.93877551,0.467346939,11.78718712,0.004714706
602.0408163,41,3.612244898,7.244897959,0.908163265,5.490959695,0.012369492
663.2653061,36,3.12244898,7.795918367,0.981632653,5.534445454,0.010656
897.9591837,46,2.959183673,4.857142857,0.834693878,8.919716955,0.008551818
867.3469388,40,3.857142857,1,0.614285714,62.72776968,0.005665882
561.2244898,5,1.979591837,7.612244898,0.963265306,21.89226897,0.001716364
642.8571429,42,1.081632653,8.530612245,0.944897959,1.455546333,0.012346667
591.8367347,28,4.102040816,3.387755102,0.375510204,19.19522112,0.003553103
765.3061224,17,2.795918367,5.775510204,0.871428571,16.34487717,0.003871467
948.9795918,35,4.755102041,7.428571429,0.926530612,13.01681191,0.006834409
887.755102,10,3.040816327,5.224489796,0.412244898,38.75259088,0.000928736
979.5918367,45,4.346938776,6.510204082,0.651020408,10.90141386,0.00598125
663.2653061,20,3.693877551,8.163265306,0.52244898,11.25478316,0.003150769
755.1020408,40,4.755102041,4.673469388,0.302040816,14.40546743,0.0032
918.3673469,5,1.571428571,1.551020408,0.816326531,139.5676692,0.000888889
755.1020408,29,2.714285714,5.040816327,0.908163265,10.51534672,0.006975676
500,23,2.142857143,5.224489796,0.191836735,6.687330163,0.001764898
775.5102041,20,4.102040816,3.387755102,0.595918367,35.21330219,0.003073684
500,34,1.897959184,9.081632653,0.834693878,2.305023133,0.011351837
571.4285714,27,4.102040816,7.612244898,0.52244898,8.55355547,0.004937143
1000,49,2.224489796,7.06122449,0.155102041,4.821870945,0.00152
591.8367347,6,4.183673469,9.265306122,0.228571429,33.40488178,0.000463448
816.3265306,25,4.673469388,9.632653061,0.246938776,11.88170183,0.0015125
520.4081633,31,4.673469388,10,0.485714286,5.884141017,0.005786667
673.4693878,12,2.959183673,8.714285714,0.889795918,14.29348086,0.003170909
979.5918367,40,3.693877551,5.959183673,0.797959184,11.38523903,0.006516667
897.9591837,39,4.755102041,1.183673469,0.926530612,69.37151518,0.008048182
836.7346939,5,3.367346939,4.857142857,0.467346939,87.01337678,0.000558537
632.6530612,16,3.530612245,3.020408163,0.393877551,34.66500621,0.001992258
908.1632653,18,4.591836735,7.795918367,0.889795918,22.28803825,0.003527191
887.755102,18,2.224489796,9.632653061,0.357142857,8.542135074,0.001448276
683.6734694,43,3.12244898,3.755102041,0.651020408,9.915511958,0.008189254
877.5510204,16,2.551020408,5.775510204,0.614285714,18.16925975,0.00224
1000,33,2.306122449,3.755102041,0.412244898,13.95750988,0.002720816
704.0816327,41,4.428571429,6.510204082,0.669387755,8.76131858,0.007795942
653.0612245,34,2.959183673,7.428571429,0.1,5.73855916,0.00104125
724.4897959,33,4.102040816,2.102040816,0.632653061,32.13204964,0.00576338
857.1428571,44,1.244897959,8.346938776,0.816326531,2.179055663,0.008380952
581.6326531,34,3.367346939,5.959183673,0.669387755,7.249903386,0.007825965
561.2244898,32,1.081632653,7.979591837,0.779591837,1.782982215,0.008890182
612.244898,28,1.734693878,2.653061224,0.1,10.72269567,0.000914667
826.5306122,45,4.755102041,2.653061224,0.559183673,24.6899529,0.006088889
948.9795918,17,3.12244898,4.673469388,0.834693878,27.97210587,0.002990538
1000,34,1.734693878,4.673469388,0.76122449,8.187772926,0.005176327
540.8163265,23,2.142857143,5.224489796,0.265306122,7.233234666,0.002256604
908.1632653,11,4.265306122,7.06122449,0.430612245,37.40267783,0.001043146
979.5918367,7,1.081632653,8.163265306,0.191836735,13.90670554,0.000274167
816.3265306,47,2.06122449,1.551020408,0.155102041,17.31151587,0.001786
561.2244898,43,4.836734694,8.530612245,1,5.55010866,0.015323636
908.1632653,15,4.265306122,8.346938776,0.191836735,23.20368245,0.000633708
836.7346939,23,4.591836735,5.224489796,0.797959184,23.98080496,0.004386829
816.3265306,29,2.551020408,5.408163265,0.779591837,9.95844011,0.005539
887.755102,29,4.265306122,6.87755102,0.210204082,14.23878157,0.001373333
989.7959184,16,2.06122449,8.346938776,0.485714286,11.45737176,0.001570309
500,30,2.224489796,5.591836735,0.302040816,4.972627737,0.00362449
918.3673469,9,1.734693878,3.020408163,0.76122449,43.95339217,0.001492
979.5918367,21,4.183673469,2.285714286,0.853061224,64.03581841,0.0036575
510.2040816,27,3.040816327,2.102040816,0.908163265,20.5017282,0.009612
785.7142857,31,3.857142857,8.530612245,0.632653061,8.595076401,0.004992208
836.7346939,45,2.795918367,1.367346939,0.191836735,28.51558534,0.002063415
785.7142857,18,4.673469388,4.673469388,0.742857143,32.73809524,0.003403636
673.4693878,44,2.387755102,7.428571429,0.76122449,3.689868805,0.009946667
561.2244898,45,2.469387755,6.693877551,0.448979592,3.450618052,0.0072
520.4081633,23,3.367346939,2.653061224,0.926530612,21.53863218,0.008189804
653.0612245,37,2.87755102,3.571428571,0.1,10.66582618,0.001133125
693.877551,11,3.448979592,4.12244898,0.302040816,39.58099892,0.000957647
765.3061224,36,3.775510204,4.306122449,0.816326531,13.97922913,0.00768
693.877551,29,2.959183673,7.244897959,0.816326531,7.32969244,0.006823529
704.0816327,18,2.632653061,4.306122449,0.210204082,17.93572879,0.001074783
969.3877551,2,1.734693878,7.244897959,0.504081633,87.04009773,0.000208
897.9591837,10,3.612244898,8.530612245,0.779591837,28.51772288,0.001736364
571.4285714,37,2.959183673,1.918367347,0.320408163,17.86741148,0.004149286
877.5510204,46,4.346938776,2.836734694,0.375510204,21.92505091,0.003936744
571.4285714,6,3.040816327,1.551020408,0.779591837,140.037594,0.001637143
908.1632653,13,1.734693878,8.163265306,1,11.13373234,0.002862921
622.4489796,34,2.87755102,7.428571429,0.871428571,5.31867967,0.00952
500,27,5,2.469387755,0.559183673,28.12213039,0.006039184
938.7755102,40,1.897959184,2.469387755,0.357142857,13.52884129,0.003043478
520.4081633,27,3.693877551,8.530612245,0.614285714,6.259561241,0.006374118
581.6326531,25,2.795918367,1.918367347,0.614285714,25.43095962,0.005280702
540.8163265,27,4.020408163,7.06122449,0.173469388,8.55337318,0.001732075
938.7755102,40,3.285714286,1.183673469,0.926530612,48.86083744,0.007895652
540.8163265,46,1.816326531,7.428571429,0.540816327,2.155965707,0.0092
979.5918367,50,4.591836735,7.06122449,1,9.555267194,0.010208333
591.8367347,45,2.87755102,4.489795918,0.632653061,6.321892393,0.00962069
969.3877551,16,3.530612245,9.632653061,0.320408163,16.65493395,0.001057684
938.7755102,45,1.163265306,4.673469388,0.651020408,3.894483558,0.006241304
744.8979592,34,2.224489796,6.326530612,0.357142857,5.777552957,0.003260274
602.0408163,39,2.387755102,5.591836735,0.669387755,4.943765827,0.008672542
724.4897959,42,3.693877551,2.653061224,0.57755102,18.01272707,0.006696338
897.9591837,1,3.285714286,2.836734694,0.651020408,780.061665,0.000145
887.755102,24,2.306122449,4.489795918,0.669387755,14.2494782,0.00361931
1000,22,4.265306122,5.040816327,0.687755102,28.84615385,0.003026122
867.3469388,47,4.346938776,7.244897959,0.853061224,8.304385584,0.009245176
826.5306122,24,1.571428571,2.469387755,0.52244898,16.43668831,0.003034074
581.6326531,41,1.163265306,6.693877551,0.302040816,1.848958649,0.004258246
795.9183673,22,3.775510204,8.530612245,0.393877551,12.00888141,0.002177436
663.2653061,44,1.653061224,9.448979592,1,1.977879803,0.013267692
704.0816327,32,3.530612245,5.959183673,0.834693878,9.776818476,0.007587246
642.8571429,6,4.020408163,4.489795918,0.706122449,71.95616883,0.001318095
714.2857143,35,3.448979592,4.673469388,1,11.29578469,0.0098
795.9183673,21,2.795918367,1.183673469,0.412244898,67.14335981,0.002175385
602.0408163,34,1.816326531,3.755102041,0.779591837,6.423629234,0.008805424
948.9795918,24,4.673469388,7.244897959,0.228571429,19.12995832,0.001156129
653.0612245,33,3.12244898,5.959183673,0.136734694,7.776958853,0.001381875
653.0612245,19,1.571428571,4.857142857,0.908163265,8.340178177,0.005284375
551.0204082,31,3.775510204,3.755102041,0.706122449,13.40359075,0.007945185
1000,16,1,8.714285714,0.467346939,5.379098361,0.00149551
520.4081633,13,3.857142857,10,1,11.58051133,0.004996078
867.3469388,48,2.795918367,9.265306122,0.944897959,4.089569473,0.010458353
785.7142857,50,3.367346939,1.551020408,0.246938776,25.58740602,0.003142857
642.8571429,17,2.959183673,8.897959184,0.320408163,9.432098527,0.001694603
765.3061224,3,4.510204082,5.408163265,0.485714286,159.5591067,0.0003808
785.7142857,26,5,2.836734694,0.871428571,39.94881018,0.005767273
755.1020408,45,2.795918367,3.571428571,0.595918367,9.852283771,0.007102703
1000,37,2.142857143,8.346938776,0.302040816,5.203859116,0.002235102
816.3265306,12,3.693877551,2.102040816,0.33877551,89.65722211,0.000996
683.6734694,36,4.265306122,2.653061224,0.57755102,22.8986787,0.006082388
918.3673469,3,3.93877551,1.734693878,0.320408163,521.3085234,0.000209333
918.3673469,29,3.857142857,5.408163265,0.540816327,16.93930663,0.003415556
561.2244898,31,3.93877551,4.673469388,0.246938776,11.44347724,0.002728
520.4081633,26,4.265306122,3.020408163,0.595918367,21.19905915,0.00595451
561.2244898,50,2.959183673,3.755102041,0.779591837,6.634039485,0.013890909
816.3265306,30,3.204081633,5.224489796,0.283673469,12.51594388,0.002085
683.6734694,6,1,8.714285714,0.52244898,9.806791569,0.000917015
704.0816327,41,1.816326531,10,0.412244898,2.339345395,0.004801159
653.0612245,14,1,2.102040816,1,16.64355062,0.0042875
540.8163265,34,4.918367347,1.367346939,0.246938776,42.91156761,0.003104906
816.3265306,45,3.040816327,6.510204082,1,6.354893054,0.011025
734.6938776,20,3.285714286,1.918367347,0.52244898,47.18844985,0.002844444
612.244898,10,4.510204082,7.612244898,0.871428571,27.20632489,0.002846667
540.8163265,1,2.142857143,10,0.540816327,86.91690962,0.0002
867.3469388,9,4.346938776,9.081632653,0.908163265,34.59642284,0.001884706
632.6530612,12,3.367346939,6.142857143,0.302040816,21.67519832,0.001145806
683.6734694,42,4.591836735,7.06122449,0.375510204,7.939024082,0.004613731
826.5306122,26,1.897959184,6.326530612,0.797959184,7.15266876,0.005020247
571.4285714,50,2.469387755,8.897959184,0.908163265,2.378768021,0.015892857
928.5714286,7,4.183673469,6.87755102,0.357142857,60.520499,0.000538462
744.8979592,44,2.632653061,9.265306122,0.816326531,3.607773205,0.009643836
663.2653061,13,4.510204082,6.510204082,0.485714286,26.50982023,0.001904
785.7142857,37,4.918367347,2.285714286,0.412244898,34.27071842,0.003882597
561.2244898,7,2.795918367,7.795918367,0.191836735,21.56537634,0.000478545
938.7755102,45,3.448979592,5.959183673,0.669387755,9.055540024,0.006417391
989.7959184,38,3.12244898,4.673469388,0.302040816,13.05206638,0.002319175
948.9795918,28,3.93877551,2.653061224,0.302040816,37.7375813,0.001782366
693.877551,28,2.06122449,10,0.76122449,3.830993039,0.006143529
836.7346939,7,3.93877551,6.326530612,0.57755102,55.81444559,0.000966341
836.7346939,18,1.979591837,4.489795918,0.393877551,15.37183055,0.001694634
510.2040816,49,2.551020408,6.142857143,0.889795918,3.24304242,0.0170912
734.6938776,13,3.367346939,3.387755102,0.926530612,42.13084678,0.003278889
846.9387755,35,3.775510204,7.244897959,0.228571429,9.45776701,0.001889157
989.7959184,48,2.387755102,7.979591837,0.393877551,4.627802208,0.003820206
755.1020408,36,4.510204082,6.142857143,0.430612245,11.55021809,0.004105946
806.122449,24,2.714285714,2.102040816,0.706122449,32.5286061,0.004204557
724.4897959,36,2.632653061,3.571428571,0.136734694,11.12609329,0.001358873
724.4897959,26,1.734693878,4.857142857,0.118367347,7.463837183,0.000849577
836.7346939,45,4.102040816,6.326530612,0.173469388,9.042132982,0.001865854
581.6326531,44,2.06122449,8.346938776,0.504081633,2.448248137,0.007626667
755.1020408,19,3.204081633,6.693877551,0.853061224,14.26721202,0.004292973
724.4897959,39,4.020408163,9.816326531,0.944897959,5.706240596,0.010172958
602.0408163,17,1.979591837,3.204081633,0.908163265,16.41006721,0.005128814
938.7755102,7,2.06122449,9.081632653,0.375510204,22.82897107,0.00056
